FID,AREA,PERIMETER,name,x,y,val
533,0,0,瑞安市,120.6309967,27.7910004,0
534,0,0,文成县,120.0780029,27.7903004,0
535,0,0,平阳县,120.5569992,27.6762009,0
536,0,0,苍南县,120.3880005,27.5139999,0
537,0,0,福鼎市,120.2129974,27.3302994,0
538,0,0,洞头县,121.1539993,27.8409004,0
539,0,0,台北县,121.4589996,25.0142994,0
540,0,0,新竹县,120.9580002,24.8097,0
541,0,0,苗栗县,120.8119965,24.5585995,0
542,0,0,台中县,120.7129974,24.2560005,0
543,0,0,彰化县,120.5360031,24.0769997,0
544,0,0,桃园县,121.3069992,24.9985008,0
545,0,0,宜兰县,121.7409973,24.7577,0
546,0,0,札达县,79.8022003,31.4843006,0
547,0,0,普兰县,81.1809998,30.3131008,0
548,0,0,措勤县,85.1555023,31.0235004,0
549,0,0,申扎县,88.7042999,30.9325008,0
550,0,0,仲巴县,84.1746979,29.6506996,0
551,0,0,萨嘎县,85.2208023,29.3150997,0
552,0,0,昂仁县,87.2334976,29.2921009,0
553,0,0,拉孜县,87.635498,29.0856991,0
554,0,0,谢通门县,88.2586975,29.4283009,0
555,0,0,南木林县,89.093399,29.6877003,0
556,0,0,白朗县,89.2533035,29.1014004,0
557,0,0,吉隆县,85.3154984,28.8572006,0
558,0,0,聂拉木县,85.9627991,28.1583004,0
559,0,0,定日县,87.1106033,28.6595993,0
560,0,0,定结县,87.7711029,28.3631992,0
561,0,0,萨迦县,88.0085983,28.8997993,0
562,0,0,岗巴县,88.5249023,28.2681007,0
563,0,0,江孜县,89.5983963,28.9202995,0
564,0,0,康马县,89.6841965,28.5643997,0
565,0,0,仁布县,89.839798,29.2325001,0
566,0,0,班戈县,90.0198975,31.3673,0
567,0,0,索县,93.7787018,31.8875999,0
568,0,0,比如县,93.6809006,31.4820004,0
569,0,0,巴青县,94.0596008,31.9235992,0
570,0,0,丁青县,95.6304016,31.4118996,0
571,0,0,当雄县,91.0994034,30.4873009,0
572,0,0,边坝县,94.6978989,30.9407997,0
573,0,0,尼木县,90.1621017,29.4328995,0
574,0,0,曲水县,90.7294998,29.3572006,0
575,0,0,贡嘎县,90.9819031,29.2905006,0
576,0,0,林周县,91.2602997,29.8959007,0
577,0,0,乃东县,91.7764969,29.2243996,0
578,0,0,扎囊县,91.3046036,29.2224007,0
579,0,0,琼结县,91.6788025,29.0286999,0
580,0,0,加查县,92.5822983,29.1380005,0
581,0,0,曲松县,92.2050018,29.0575008,0
582,0,0,工布江达县,93.2424011,29.8875999,0
583,0,0,朗县,93.0955963,29.0461006,0
584,0,0,浪卡子县,90.3993988,28.9689007,0
585,0,0,洛扎县,90.8602982,28.382,0
586,0,0,措美县,91.435997,28.4377995,0
587,0,0,隆子县,92.4626007,28.4101009,0
588,0,0,洛隆县,95.8291016,30.7486992,0
589,0,0,嘉黎县,93.5047989,30.6054001,0
590,0,0,波密县,95.7447968,29.8654003,0
591,0,0,米林县,94.1993027,29.2148991,0
592,0,0,堆龙德庆县,90.9532013,29.6625004,0
593,0,0,达孜县,91.3529968,29.6720009,0
594,0,0,墨竹工卡县,91.7253036,29.8339996,0
595,0,0,类乌齐县,96.5878983,31.2175999,0
596,0,0,德格县,98.5835037,31.8057995,0
597,0,0,江达县,98.2078018,31.507,0
598,0,0,白玉县,98.8267975,31.2175999,0
599,0,0,甘孜县,99.9866028,31.6317997,0
600,0,0,炉霍县,100.6760025,31.3957996,0
601,0,0,八宿县,96.9160995,30.0541,0
602,0,0,察雅县,97.5587997,30.6613007,0
603,0,0,贡觉县,98.2701035,30.8689995,0
604,0,0,巴塘县,99.1140976,30.0121002,0
605,0,0,新龙县,100.3040009,30.9456005,0
606,0,0,道孚县,101.1220016,30.9895992,0
607,0,0,丹巴县,101.8880005,30.8766003,0
608,0,0,雅江县,101.0059967,30.0314007,0
609,0,0,左贡县,97.8429031,29.6781006,0
610,0,0,芒康县,98.5864029,29.6809998,0
611,0,0,理塘县,100.2679977,29.9939995,0
612,0,0,稻城县,100.2969971,29.0372009,0
613,0,0,九龙县,101.5139999,29.0046005,0
614,0,0,察隅县,97.4757996,28.6755009,0
615,0,0,德钦县,98.9145966,28.4918003,0
616,0,0,乡城县,99.7986984,28.9272003,0
617,0,0,得荣县,99.2837982,28.7131996,0
618,0,0,金川县,102.0569992,31.4874001,0
619,0,0,茂县,103.8529968,31.6896,0
620,0,0,汶川县,103.5780029,31.4783993,0
621,0,0,理县,103.1640015,31.4547997,0
622,0,0,都江堰市,103.6210022,31.0149994,0
623,0,0,北川县,104.4449997,31.8260994,0
624,0,0,江油市,104.7409973,31.7786999,0
625,0,0,安县,104.4290009,31.6501007,0
626,0,0,绵竹市,104.197998,31.3430996,0
627,0,0,什邡县,104.1740036,31.1348991,0
628,0,0,中江县,104.6790009,31.0449009,0
629,0,0,苍溪县,105.9329987,31.7437,0
630,0,0,梓潼县,105.1579971,31.6390991,0
631,0,0,阆中市,105.9670029,31.5837994,0
632,0,0,盐亭县,105.3759995,31.2299004,0
633,0,0,三台县,105.0879974,31.0951996,0
634,0,0,西充县,105.8809967,31.0111008,0
635,0,0,仪陇县,106.4039993,31.5275002,0
636,0,0,南部县,106.0589981,31.3602009,0
637,0,0,营山县,106.5650024,31.0764008,0
638,0,0,蓬安县,106.4089966,31.0373993,0
639,0,0,通江县,107.2460022,31.9258003,0
640,0,0,平昌县,107.1100006,31.5743008,0
641,0,0,宣汉县,107.7149963,31.3600006,0
642,0,0,达县,107.6259995,31.0984993,0
643,0,0,开江县,107.8679962,31.0795002,0
644,0,0,小金县,102.3550034,30.9934998,0
645,0,0,宝兴县,102.8209991,30.3729992,0
646,0,0,芦山县,102.927002,30.1602001,0
647,0,0,天全县,102.75,30.0792007,0
648,0,0,彭州市,103.9449997,30.9925003,0
649,0,0,郫县,103.8889999,30.8076992,0
650,0,0,温江县,103.8310013,30.7028999,0
651,0,0,崇州市,103.6729965,30.6371994,0
652,0,0,大邑县,103.5230026,30.5853996,0
653,0,0,双流县,103.9229965,30.5804996,0
654,0,0,新津县,103.810997,30.4241009,0
655,0,0,邛崃市,103.4570007,30.4172001,0
656,0,0,蒲江县,103.5029984,30.2147999,0
657,0,0,彭山县,103.8690033,30.2014008,0
658,0,0,名山县,103.0960007,30.0948009,0
659,0,0,眉山市,103.8310013,30.0510998,0
660,0,0,丹棱县,103.512001,30.0268002,0
661,0,0,广汉市,104.2829971,30.9818993,0
662,0,0,青白江区,104.2570038,30.8806,0
663,0,0,青神县,103.8450012,29.8379002,0
664,0,0,金堂县,104.4349976,30.8584995,0
665,0,0,新都县,104.1610031,30.8320007,0
666,0,0,金牛区,104.0350037,30.7103996,0
667,0,0,龙泉驿区,104.2779999,30.5692005,0
668,0,0,简阳市,104.5500031,30.3908997,0
669,0,0,仁寿县,104.1439972,30.0049992,0
670,0,0,射洪县,105.3820038,30.8766994,0
671,0,0,蓬溪县,105.7089996,30.7770004,0
672,0,0,乐至县,105.0210037,30.2873993,0
673,0,0,潼南县,105.8209991,30.1742001,0
674,0,0,安岳县,105.3249969,30.1133003,0
675,0,0,渠县,106.961998,30.8449001,0
676,0,0,南充县,106.1100006,30.7721004,0
677,0,0,岳池县,106.4410019,30.5461998,0
678,0,0,广安区,106.6320038,30.4750004,0
679,0,0,武胜县,106.2910004,30.3617992,0
680,0,0,邻水县,106.9199982,30.3358994,0
681,0,0,合川县,106.2600021,30.0044994,0
682,0,0,大竹县,107.2050018,30.7388,0
683,0,0,梁平县,107.7890015,30.6672993,0
684,0,0,垫江县,107.3560028,30.3243008,0
685,0,0,泸定县,102.2409973,29.9237003,0
686,0,0,荥经县,102.836998,29.7959003,0
687,0,0,汉源县,102.677002,29.3546009,0
688,0,0,石棉县,102.3690033,29.2367992,0
689,0,0,洪雅县,103.3700027,29.9134007,0
690,0,0,夹江县,103.5719986,29.7420006,0
691,0,0,峨眉山市,103.4820023,29.6023006,0
692,0,0,沙湾区,103.5339966,29.4206009,0
693,0,0,五通桥区,103.8379974,29.4050007,0
694,0,0,金口河区,103.0830002,29.2481003,0
695,0,0,峨边彝族自治县,103.2659988,29.2271004,0
696,0,0,犍为县,103.9430008,29.2098007,0
697,0,0,资中县,104.8479996,29.7852993,0
698,0,0,井研县,104.0770035,29.6590996,0
699,0,0,荣县,104.4199982,29.4645004,0
700,0,0,贡井区,104.6800003,29.3665009,0
701,0,0,沿滩区,104.8710022,29.2730999,0
702,0,0,富顺县,104.987999,29.1893005,0
703,0,0,大足县,105.7109985,29.7120991,0
704,0,0,双桥区,105.7730026,29.4920998,0
705,0,0,荣昌县,105.5960007,29.4134007,0
706,0,0,永川市,105.8970032,29.3609009,0
707,0,0,隆昌县,105.2730026,29.3500004,0
708,0,0,铜梁县,106.0419998,29.8530006,0
709,0,0,北碚区,106.4349976,29.8262997,0
710,0,0,江北县,106.6230011,29.7252998,0
711,0,0,璧山县,106.2170029,29.6000996,0
712,0,0,九龙坡区,106.5059967,29.5266991,0
713,0,0,大渡口区,106.4850006,29.4866009,0
714,0,0,巴县,106.5240021,29.3798008,0
715,0,0,江津市,106.2529984,29.2821007,0
716,0,0,綦江县,106.6389999,29.0258007,0
717,0,0,丰都县,107.7149963,29.8880005,0
718,0,0,长寿县,107.060997,29.8341999,0
719,0,0,涪陵区,107.3909988,29.7033997,0
720,0,0,武隆县,107.7450027,29.3160992,0
721,0,0,南川市,107.1050034,29.1688995,0
722,0,0,甘洛县,102.7649994,28.9703999,0
723,0,0,越西县,102.5039978,28.6443005,0
724,0,0,冕宁县,102.1660004,28.5515003,0
725,0,0,喜德县,102.4069977,28.3113003,0
726,0,0,昭觉县,102.8349991,28.0193996,0
727,0,0,沐川县,103.9049988,28.9626999,0
728,0,0,马边彝族自治县,103.5299988,28.8335991,0
729,0,0,绥江县,103.9550018,28.5977993,0
730,0,0,美姑县,103.1269989,28.3260002,0
731,0,0,雷波县,103.572998,28.2630005,0
732,0,0,永善县,103.6350021,28.2392998,0
733,0,0,南溪县,104.9720001,28.8486004,0
734,0,0,宜宾县,104.5240021,28.7019005,0
735,0,0,屏山县,104.1610031,28.6576996,0
736,0,0,水富县,104.4069977,28.6306,0
737,0,0,长宁县,104.9069977,28.5785999,0
738,0,0,高县,104.5569992,28.3929005,0
739,0,0,珙县,104.7979965,28.3817997,0
740,0,0,筠连县,104.5130005,28.1641006,0
741,0,0,盐津县,104.2480011,28.0760994,0
742,0,0,合江县,105.8270035,28.8125992,0
743,0,0,纳溪区,105.3820038,28.7826004,0
744,0,0,江安县,105.0569992,28.7266998,0
745,0,0,赤水市,105.6969986,28.5851994,0
746,0,0,兴文县,105.0859985,28.3411999,0
747,0,0,叙永县,105.4430008,28.1823006,0
748,0,0,古蔺县,105.8089981,28.0387001,0
749,0,0,南桐矿区,106.935997,28.9584007,0
750,0,0,习水县,106.2070007,28.3234005,0
751,0,0,桐梓县,106.8170013,28.1387005,0
752,0,0,道真仡佬族苗族自治县,107.5970001,28.8792,0
753,0,0,正安县,107.4469986,28.5569992,0
754,0,0,务川仡佬族苗族自治县,107.8899994,28.5266991,0
755,0,0,华蓥市,106.7699966,30.3838997,0
756,0,0,威远县,104.6589966,29.5251999,0
757,0,0,白沙工农区,108.1480026,31.9780006,0
758,0,0,城口县,108.6699982,31.9507008,0
759,0,0,开县,108.4199982,31.1884995,0
760,0,0,镇坪县,109.5159988,31.8917999,0
761,0,0,巫溪县,109.6230011,31.4067993,0
762,0,0,巫山县,109.8889999,31.0820007,0
763,0,0,奉节县,109.5250015,31.0552998,0
764,0,0,神农架林区,110.677002,31.7549,0
765,0,0,兴山县,110.7590027,31.2359009,0
766,0,0,巴东县,110.4049988,31.0305996,0
767,0,0,保康县,111.2669983,31.8887005,0
768,0,0,南漳县,111.8450012,31.7824993,0
769,0,0,远安县,111.6419983,31.0687008,0
770,0,0,宜城市,112.2600021,31.7112999,0
771,0,0,钟祥市,112.5889969,31.1704006,0
772,0,0,随州市,113.3700027,31.7157001,0
773,0,0,广水市,113.8190002,31.6189003,0
774,0,0,安陆市,113.689003,31.2642994,0
775,0,0,云梦县,113.7470016,31.0263996,0
776,0,0,京山县,113.1169968,31.0254002,0
777,0,0,云阳县,108.8919983,30.9675007,0
778,0,0,万州区,108.3740005,30.8136997,0
779,0,0,利川市,108.9339981,30.3003998,0
780,0,0,忠县,108.0319977,30.2992001,0
781,0,0,建始县,109.7259979,30.6112995,0
782,0,0,秭归县,110.6940002,31.0002003,0
783,0,0,五峰土家族自治县,110.6790009,30.2045994,0
784,0,0,当阳市,111.7870026,30.8320999,0
785,0,0,宜昌县,111.3239975,30.7737999,0
786,0,0,长阳土家族自治县,111.1920013,30.4748001,0
787,0,0,枝江市,111.7580032,30.4300995,0
788,0,0,枝城市,111.4580002,30.3929996,0
789,0,0,松滋市,111.7730026,30.1793995,0
790,0,0,沙洋区,112.5899963,30.7110004,0
791,0,0,潜江市,112.8929977,30.4214993,0
792,0,0,江陵县,112.1910019,30.3509998,0
793,0,0,公安县,112.2269974,30.0580997,0
794,0,0,应城市,113.5699997,30.9466,0
795,0,0,天门市,113.1640015,30.6569004,0
796,0,0,汉川市,113.8290024,30.6490993,0
797,0,0,仙桃市,113.4530029,30.3724003,0
798,0,0,石柱土家族自治县,108.1190033,29.9934006,0
799,0,0,黔江区,108.7839966,29.5268002,0
800,0,0,彭水苗族土家族自治县,108.1709976,29.2926006,0
801,0,0,宣恩县,109.4800034,29.9902,0
802,0,0,咸丰县,109.1439972,29.677,0
803,0,0,来凤县,109.4049988,29.5058002,0
804,0,0,龙山县,109.4380035,29.4591999,0
805,0,0,永顺县,109.8529968,29.0065002,0
806,0,0,鹤峰县,110.026001,29.8931007,0
807,0,0,桑植县,110.1620026,29.3932991,0
808,0,0,武陵源区,110.5670013,29.3547001,0
809,0,0,澧县,111.7570038,29.6406994,0
810,0,0,津市市,111.8759995,29.6364002,0
811,0,0,石门县,111.3740005,29.5890999,0
812,0,0,临澧县,111.6520004,29.4491997,0
813,0,0,慈利县,111.1220016,29.4269009,0
814,0,0,监利县,112.9000015,29.8162994,0
815,0,0,石首市,112.4069977,29.7248993,0
816,0,0,华容县,112.5589981,29.5193005,0
817,0,0,安乡县,112.1679993,29.4092999,0
818,0,0,南县,112.4079971,29.3666992,0
819,0,0,嘉鱼县,113.8960037,29.9762001,0
820,0,0,洪湖市,113.4629974,29.8143005,0
821,0,0,蒲圻市,113.875,29.7089005,0
822,0,0,临湘市,113.4489975,29.4738007,0
823,0,0,通城县,113.8069992,29.2618008,0
824,0,0,岳阳县,113.112999,29.1408997,0
825,0,0,酉阳土家族苗族自治县,108.7659988,28.8421993,0
826,0,0,沿河土家族自治县,108.4940033,28.5613003,0
827,0,0,秀山土家族苗族自治县,108.987999,28.4508991,0
828,0,0,德江县,108.1190033,28.2602997,0
829,0,0,印江土家族苗族自治县,108.4110031,28.0081005,0
830,0,0,保靖县,109.6480026,28.7091999,0
831,0,0,古丈县,109.9520035,28.6128006,0
832,0,0,花垣县,109.487999,28.5883999,0
833,0,0,松桃苗族自治县,109.1940002,28.1693993,0
834,0,0,沅陵县,110.3970032,28.4587994,0
835,0,0,泸溪县,110.1539993,28.2805996,0
836,0,0,辰溪县,110.1829987,28.0189991,0
837,0,0,桃源县,111.4779968,28.9022007,0
838,0,0,安化县,111.2149963,28.3859005,0
839,0,0,沅江市,112.3799973,28.8383999,0
840,0,0,湘阴县,112.8799973,28.6767998,0
841,0,0,益阳县,112.3730011,28.5683002,0
842,0,0,桃江县,112.1340027,28.5202007,0
843,0,0,望城县,112.8069992,28.3771,0
844,0,0,宁乡县,112.5510025,28.2598991,0
845,0,0,长沙县,112.9779968,28.1987,0
846,0,0,汨罗市,113.0810013,28.8122997,0
847,0,0,平江县,113.5749969,28.7103996,0
848,0,0,浏阳市,113.6220016,28.1501007,0
849,0,0,汉寿县,111.9700012,28.9123001,0
850,0,0,新县,114.8580017,31.6259995,0
851,0,0,大悟县,114.1149979,31.5562992,0
852,0,0,红安县,114.6159973,31.2882996,0
853,0,0,商城县,115.4069977,31.8041,0
854,0,0,金寨县,115.8590012,31.6858006,0
855,0,0,六安市,116.4940033,31.7551994,0
856,0,0,舒城县,116.939003,31.4570999,0
857,0,0,霍山县,116.3199997,31.4083996,0
858,0,0,桐城市,116.939003,31.0529003,0
859,0,0,肥东县,117.4720001,31.8883991,0
860,0,0,肥西县,117.1579971,31.7175007,0
861,0,0,无为县,117.9120026,31.2991009,0
862,0,0,庐江县,117.2890015,31.2539997,0
863,0,0,江宁区,118.8399963,31.9564991,0
864,0,0,含山县,118.1029968,31.7206993,0
865,0,0,和县,118.3610001,31.7147999,0
866,0,0,当涂县,118.4840012,31.5562992,0
867,0,0,高淳县,118.8619995,31.3222008,0
868,0,0,芜湖县,118.5660019,31.1478004,0
869,0,0,繁昌县,118.1949997,31.0911999,0
870,0,0,丹阳市,119.5699997,31.9964008,0
871,0,0,句容市,119.163002,31.9470997,0
872,0,0,武进市,119.9530029,31.7833996,0
873,0,0,金坛市,119.5709991,31.7476006,0
874,0,0,溧水县,119.0230026,31.6571999,0
875,0,0,溧阳县,119.4860001,31.4312992,0
876,0,0,宜兴市,119.8150024,31.3642006,0
877,0,0,郎溪县,119.1819992,31.1347008,0
878,0,0,长兴县,119.9020004,31.0144997,0
879,0,0,黄陂县,114.3659973,30.8763008,0
880,0,0,新洲区,114.7990036,30.8463993,0
881,0,0,东西湖区,114.1320038,30.6373997,0
882,0,0,汉阳区,114.026001,30.5816002,0
883,0,0,黄州区,114.8659973,30.4475994,0
884,0,0,武昌区,114.3160019,30.3540001,0
885,0,0,汉南区,114.0759964,30.3288002,0
886,0,0,大冶市,114.9629974,30.0937004,0
887,0,0,罗田县,115.3909988,30.7908993,0
888,0,0,英山县,115.6699982,30.7427006,0
889,0,0,浠水县,115.2519989,30.4592991,0
890,0,0,蕲春县,115.4250031,30.2390995,0
891,0,0,黄梅县,115.9349976,30.0797997,0
892,0,0,岳西县,116.3580017,30.8577995,0
893,0,0,潜山县,116.5670013,30.6308994,0
894,0,0,太湖县,116.2649994,30.4206009,0
895,0,0,怀宁县,116.6470032,30.4095993,0
896,0,0,宿松县,116.1139984,30.1518002,0
897,0,0,望江县,116.6750031,30.1240997,0
898,0,0,铜陵县,117.788002,30.9543991,0
899,0,0,枞阳县,117.2109985,30.6942997,0
900,0,0,青阳县,117.862999,30.6371994,0
901,0,0,石台县,117.4670029,30.2082996,0
902,0,0,东至县,117.0179977,30.0981998,0
903,0,0,南陵县,118.3330002,30.9249992,0
904,0,0,泾县,118.4069977,30.6872997,0
905,0,0,宁国市,118.9779968,30.6205997,0
906,0,0,旌德县,118.5390015,30.2915993,0
907,0,0,绩溪县,118.5839996,30.0783005,0
908,0,0,广德县,119.4209976,30.8952999,0
909,0,0,安吉县,119.6880035,30.6382999,0
910,0,0,临安市,119.7220001,30.2315998,0
911,0,0,富阳市,119.947998,30.0540009,0
912,0,0,通山县,114.5039978,29.5977001,0
913,0,0,崇阳县,114.0439987,29.5494003,0
914,0,0,修水县,114.5599976,29.0393009,0
915,0,0,武穴市,115.5569992,29.8560009,0
916,0,0,阳新县,115.2099991,29.8306999,0
917,0,0,瑞昌市,115.6549988,29.6858997,0
918,0,0,九江县,115.8919983,29.6107006,0
919,0,0,德安县,115.7450027,29.3311005,0
920,0,0,武宁县,115.1019974,29.2630997,0
921,0,0,永修县,115.8099976,29.0478992,0
922,0,0,彭泽县,116.552002,29.8966999,0
923,0,0,湖口县,116.2180023,29.7355995,0
924,0,0,星子县,116.0410004,29.4540997,0
925,0,0,都昌县,116.189003,29.2730999,0
926,0,0,黟县,117.9309998,29.9337006,0
927,0,0,祁门县,117.7070007,29.8547001,0
928,0,0,浮梁县,117.2369995,29.3833008,0
929,0,0,婺源县,117.8450012,29.2453003,0
930,0,0,歙县,118.4339981,29.8663006,0
931,0,0,休宁县,118.1760025,29.7817993,0
932,0,0,开化县,118.4049988,29.1453991,0
933,0,0,桐庐县,119.6650009,29.8029995,0
934,0,0,淳安县,119.0400009,29.6030006,0
935,0,0,建德市,119.2720032,29.4806995,0
936,0,0,浦江县,119.8840027,29.4592991,0
937,0,0,兰溪市,119.4789963,29.2049999,0
938,0,0,金华县,119.6500015,29.1053009,0
939,0,0,龙游县,119.1729965,29.0352993,0
940,0,0,铜鼓县,114.3560028,28.5212002,0
941,0,0,宜丰县,114.7789993,28.3938999,0
942,0,0,上高县,114.927002,28.2418995,0
943,0,0,万载县,114.4499969,28.1121006,0
944,0,0,靖安县,115.3570023,28.8616009,0
945,0,0,奉新县,115.3769989,28.7077999,0
946,0,0,新建县,115.814003,28.6861992,0
947,0,0,南昌县,115.9329987,28.5529995,0
948,0,0,高安市,115.3730011,28.4260998,0
949,0,0,丰城市,115.7860031,28.1982994,0
950,0,0,樟树市,115.5400009,28.0648994,0
951,0,0,波阳县,116.6640015,28.9946995,0
952,0,0,余干县,116.6819992,28.6921005,0
953,0,0,进贤县,116.2590027,28.3649998,0
954,0,0,东乡县,116.6060028,28.2327995,0
955,0,0,余江县,116.8099976,28.2033005,0
956,0,0,乐平市,117.1240005,28.9654999,0
957,0,0,德兴市,117.5800018,28.9540005,0
958,0,0,万年县,117.0690002,28.6924,0
959,0,0,上饶县,117.9029999,28.4272003,0
960,0,0,横峰县,117.6029968,28.4242992,0
961,0,0,弋阳县,117.4219971,28.4023991,0
962,0,0,铅山县,117.7060013,28.3083992,0
963,0,0,贵溪市,117.2030029,28.2884007,0
964,0,0,衢县,118.8679962,28.9573994,0
965,0,0,常山县,118.5029984,28.9043007,0
966,0,0,江山市,118.6159973,28.7359009,0
967,0,0,玉山县,118.2409973,28.6800995,0
968,0,0,广丰县,118.1920013,28.4389992,0
969,0,0,武义县,119.8030014,28.8959999,0
970,0,0,遂昌县,119.2639999,28.5883999,0
971,0,0,松阳县,119.4860001,28.4512997,0
972,0,0,云和县,119.564003,28.1128998,0
973,0,0,龙泉市,119.1210022,28.0830994,0
974,0,0,安义县,115.5500031,28.8430996,0
975,0,0,湾里区,115.7310028,28.7201004,0
976,0,0,江阴市,120.2659988,31.9094009,0
977,0,0,张家港市,120.5449982,31.8652992,0
978,0,0,常熟市,120.7340012,31.6471996,0
979,0,0,无锡县,120.2969971,31.5751991,0
980,0,0,昆山市,120.9489975,31.3866997,0
981,0,0,吴县,120.6190033,31.3132992,0
982,0,0,吴江县,120.6380005,31.1676998,0
983,0,0,海门市,121.1689987,31.8943005,0
984,0,0,启东市,121.663002,31.8108997,0
985,0,0,崇明县,121.3899994,31.6282005,0
986,0,0,太仓市,121.098999,31.4515991,0
987,0,0,宝山区,121.487999,31.4085007,0
988,0,0,嘉定区,121.2490005,31.3864002,0
989,0,0,川沙县,121.697998,31.1977005,0
990,0,0,青浦县,121.1080017,31.1453991,0
991,0,0,上海县,121.3720016,31.1067009,0
992,0,0,南汇县,121.7519989,31.0559006,0
993,0,0,松江区,121.2279968,31.0100994,0
994,0,0,闵行区,121.4169998,31.0097008,0
995,0,0,嘉善县,120.9179993,30.8444004,0
996,0,0,桐乡市,120.5429993,30.6422997,0
997,0,0,德清县,120.0849991,30.5536995,0
998,0,0,海宁市,120.6940002,30.5293007,0
999,0,0,海盐县,120.9319992,30.5184002,0
1000,0,0,余杭市,120.2979965,30.4321003,0
1001,0,0,萧山市,120.2590027,30.1620998,0
1002,0,0,上虞市,120.8769989,30.0177994,0
1003,0,0,绍兴县,120.5790024,30.0051003,0
1004,0,0,奉贤县,121.4560013,30.9162006,0
1005,0,0,金山区,121.1579971,30.9018002,0
1006,0,0,平湖市,121.0130005,30.7047997,0
1007,0,0,慈溪市,121.2419968,30.1746998,0
1008,0,0,余姚市,121.1529999,30.0496006,0
1009,0,0,嵊泗县,122.4550018,30.7241001,0
1010,0,0,岱山县,122.2080002,30.2420998,0
1011,0,0,定海区,122.1019974,30.0156994,0
1012,0,0,诸暨市,120.2279968,29.7136993,0
1013,0,0,嵊州市,120.8160019,29.5879993,0
1014,0,0,新昌县,120.9029999,29.4951992,0
1015,0,0,义乌市,120.0719986,29.3006001,0
1016,0,0,东阳市,120.2279968,29.2611008,0
1017,0,0,磐安县,120.4319992,29.0512009,0
1018,0,0,镇海区,121.711998,29.9542999,0
1019,0,0,鄞县,121.5429993,29.8668995,0
1020,0,0,奉化市,121.4069977,29.6522007,0
1021,0,0,象山县,121.8669968,29.4750004,0
1022,0,0,宁海县,121.4260025,29.2842007,0
1023,0,0,天台县,121.0270004,29.1387997,0
1024,0,0,三门县,121.3769989,29.1098003,0
1025,0,0,普陀区,122.2929993,29.9521008,0
1026,0,0,永康市,120.026001,28.8978004,0
1027,0,0,仙居县,120.7340012,28.8526993,0
1028,0,0,缙云县,120.0589981,28.6488991,0
1029,0,0,永嘉县,120.6900024,28.1513996,0
1030,0,0,青田县,120.2890015,28.1443996,0
1031,0,0,乐清市,120.9580002,28.1312008,0
1032,0,0,瓯海区,120.6539993,28.0188007,0
1033,0,0,临海市,121.1210022,28.8437004,0
1034,0,0,黄岩区,121.2590027,28.6431007,0
1035,0,0,温岭市,121.3539963,28.3644009,0
1036,0,0,玉环县,121.2279968,28.1404991,0
1037,0,0,日土县,79.6531982,33.4230003,0
1038,0,0,革吉县,81.1190033,32.3927994,0
1039,0,0,改则县,84.0578995,32.2997017,0
1040,0,0,曲麻莱县,95.7727966,34.1278992,0
1041,0,0,治多县,95.6136017,33.8578987,0
1042,0,0,安多县,91.6703033,32.2601013,0
1043,0,0,聂荣县,92.2901001,32.1147003,0
1044,0,0,杂多县,95.3005981,32.9025993,0
1045,0,0,兴海县,99.9906998,35.5904007,0
1046,0,0,贵南县,100.7429962,35.5849991,0
1047,0,0,同德县,100.5749969,35.2554016,0
1048,0,0,泽库县,101.4710007,35.0373001,0
1049,0,0,玛多县,98.2082977,34.9225006,0
1050,0,0,河南蒙古族自治县,101.612999,34.7383003,0
1051,0,0,称多县,97.1038971,33.3608017,0
1052,0,0,甘德县,99.8990021,33.9602013,0
1053,0,0,达日县,99.6519012,33.7504997,0
1054,0,0,久治县,101.4830017,33.4264984,0
1055,0,0,囊谦县,96.4766998,32.2090988,0
1056,0,0,石渠县,98.0970001,32.9775009,0
1057,0,0,班玛县,100.7360001,32.9174004,0
1058,0,0,色达县,100.3349991,32.2705002,0
1059,0,0,壤塘县,100.9749985,32.269001,0
1060,0,0,阿坝县,101.7060013,32.8997993,0
1061,0,0,尖扎县,102.0370026,35.9370003,0
1062,0,0,循化撒拉族自治县,102.4810028,35.8468018,0
1063,0,0,积石山保安族东乡族撒拉族自治县,102.8720016,35.7200012,0
1064,0,0,临夏县,102.9810028,35.4973984,0
1065,0,0,夏河县,102.5059967,35.2056999,0
1066,0,0,永靖县,103.3399963,35.9482994,0
1067,0,0,东乡族自治县,103.3889999,35.6647987,0
1068,0,0,广河县,103.564003,35.4790001,0
1069,0,0,和政县,103.3460007,35.4311981,0
1070,0,0,临洮县,103.8580017,35.3799019,0
1071,0,0,康乐县,103.7040024,35.3723984,0
1072,0,0,榆中县,104.1080017,35.8474998,0
1073,0,0,渭源县,104.2099991,35.1402016,0
1074,0,0,陇西县,104.6360016,35.0078011,0
1075,0,0,西吉县,105.723999,35.9719009,0
1076,0,0,会宁县,105.0559998,35.6949005,0
1077,0,0,静宁县,105.7289963,35.5247993,0
1078,0,0,通渭县,105.2490005,35.2145996,0
1079,0,0,彭阳县,106.6429977,35.8442001,0
1080,0,0,隆德县,106.1220016,35.6178017,0
1081,0,0,泾源县,106.3410034,35.4948006,0
1082,0,0,华亭县,106.6520004,35.2195015,0
1083,0,0,庄浪县,106.0459976,35.2014999,0
1084,0,0,镇原县,107.1969986,35.6846008,0
1085,0,0,宁县,107.9309998,35.5021019,0
1086,0,0,泾川县,107.362999,35.3294983,0
